CLASS=TEST	0594154 0904305 0591028 1020765	0591028 1020765 0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=TEST	0594154 0904305 0591028 1020765	0591028 1020765 0594154 0904305 0530046 0479956 0078253 0283234 0259503 0701814 0438139 0300345
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0594154 0904305 0500051 0078253 0283234 1075349 0077243 0329488 0042895 1090210 1017669 0733318 0673018 0291357 0701712 0162607 0580929
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0594154 0904305 0530046 0479956 0078253 0283234 0184575 1059187 0329263 0512458 0686684 0267839 1090705 0359310 0696505 0931192 0040629 0580929
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0594154 0904305 0500051 0078253 0283234 1075349 0077243 0329488 0042895 1090210 1017669 0733318 0673018 0291357 0701712 0162607 0580929
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0594154 0904305 0530046 0479956 0257843 0078253 0283234 0720517 0867120 0750921 0615949 1019724 0894960 0267839 0946324 0517458 0580929
CLASS=UNKNOWN	0591028 1020765	-
CLASS=VIDEO	0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0594154 0904305 0078253 0283234 1019724 0867120 0750921 0040629 0881718 0826654 0977270 0977270 0291357 0777969 0546302 0047308 0733318 0041297 0836327 0068757
CLASS=UNKNOWN	0591028 1020765	0982816 0256265 1108513 0335623 0662985 0027074 0162820 0662985 0817563 0347013 0591688 0966761 0591028 1020765 0560670 0088872 0779872 0662985 0458228 0959886 0580929
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0594154 0904305 0530046 0479956 0257843 0078253 0283234 0040629 0881718 0948266 0099037 0866618 0486209 0054679 0749507
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	0591028 1020765 0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=VIDEO	0594154 0904305	-
CLASS=VIDEO	0594154 0904305	0591028 1020765 0329488 0256265 0054135 0312896 0594154 0904305 0078253 0283234 0793729
CLASS=VIDEO	0594154 0904305	0591028 1020765 0594154 0904305 0530046 0479956 0078253 0283234
CLASS=VIDEO	0594154 0904305	0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=VIDEO	0594154 0904305	-
CLASS=VIDEO	0594154 0904305	0715635 0790904 0360297 1056748 1027000 0506612 0649446 0125012 0479956 1015037 0594154 0904305 0975172 0392124 1040473 1030334 1092614 0259503 0438139 0300345
CLASS=VIDEO	0594154 0904305	0410159 1064033 1070610
CLASS=VIDEO	0594154 0904305	0867811 0910574 0157442
CLASS=VIDEO	0594154 0904305	0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=VIDEO	0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	0591028 1020765 0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	-
CLASS=VIDEO	0594154 0904305	-
CLASS=VIDEO	0594154 0904305	0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=TEST	0594154 0904305 0591028 1020765	-
CLASS=TEST	0594154 0904305 0591028 1020765	0591028 1020765 0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=TEST	0594154 0904305 0591028 1020765	0594154 0904305 0591028 1020765 0291357 0123481 0772486 0721854 0753230 0814520 0656218
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	-
CLASS=VIDEO	0594154 0904305	-
CLASS=VIDEO	0594154 0904305	0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	0591028 1020765 0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=VIDEO	0594154 0904305	-
CLASS=VIDEO	0594154 0904305	0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=TEST	0594154 0904305 0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0594154 0904305 0078253 0283234 0184575 1059187 0329263 0512458 0686684 0267839 0315214 0696505 0931192 0040629 0348731 0140090 0894960 0925627
CLASS=VIDEO	0594154 0904305	-
CLASS=VIDEO	0594154 0904305	0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=VIDEO	0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765	-
CLASS=UNKNOWN	0591028 1020765	0591028 1020765 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	-
CLASS=UNKNOWN	0591028 1020765 0594154 0904305	0591028 1020765 0594154 0904305 0006789 0754212 0880931 0444946 0061182 0006789

CLASS=TEST	0417191 0750813 0396059	-
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	-
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0557667 0208773 0631387 0949083 0040630 0030792 0750813 0396059 0490159 0293898 0514247 0754212 0208773 0631387 0949083 0040630 0030792 0750813 0396059 0297573 0040630 0030792 0750813 0396059 0293898 0998010 0359806 0040630 0030792 0580929
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0557667 0208773 0631387 0949083 0040630 0030792 0750813 0396059 0490159 0293898 0514247 0754212 0208773 0631387 0949083 0040630 0030792 0750813 0396059 0297573 0040630 0030792 0750813 0396059 0293898 0998010 0359806 0040630 0030792 0580929
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0949083 0750813 0396059 0040630 0030792 0079323 0387331 1116997 0040630 0030792 0079323 0387331 0750813 0396059 0729226 1081042 0754212 0631387 0976685 0694263
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0949083 0750813 0396059 0438139 0396059 1081042 0729226 0784491 0208773 0631387 0949083 0750813 0396059 0438139 0396059 1081042 0729226 0846596 0750813 0396059 1081042 0729226 0846596 0438139 0396059 1081042 0729226 0297573 0781505 0878719
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0949083 0750813 0396059 0293898 0998010 0784491 0208773 0631387 0949083 0750813 0396059 0293898 0998010 0297573 0040630 0030792 0750813 0396059 0293898 0998010 0297573 0040630 0030792 0079323 0387331 0750813 0396059 0293898 0998010 0757903
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0949083 0750813 0396059 0293898 0998010 0784491 0208773 0631387 0949083 0750813 0396059 0293898 0998010 0297573 0040630 0030792 0750813 0396059 0293898 0998010 0297573 0040630 0030792 0079323 0387331 0750813 0396059 0293898 0998010 0757903
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0949083 0750813 0396059 0293898 0998010 0040630 0030792 0079323 0387331 0750813 0396059 0784491 0031957 1065334 0631387 0486499
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0949083 0750813 0396059 0040630 0030792 0079323 0387331 0846596 0040630 0030792 0750813 0396059 0297573 0040630 0030792 0079323 0387331 0750813 0396059 0754212 0208773 0631387 0949083 0040630 0030792 0079323 0387331 0750813 0396059 0580929
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0040630 0030792 0750813 0396059 0881057 0438139 0396059 0656462 0040630 0030792 0079323 0387331 0750813 0396059 0729226 1081042 0784491 0208773 0631387 0417191 0750813 0396059 0694263
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0040630 0030792 0750813 0396059 0881057 0438139 0396059 0656462 0040630 0030792 0079323 0387331 0750813 0396059 0729226 1081042 0784491 0208773 0631387 0417191 0750813 0396059 0694263
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0040630 0030792 0750813 0396059 0881057 0438139 0396059 0656462 0040630 0030792 0079323 0387331 0750813 0396059 0729226 1081042 0784491 0208773 0631387 0417191 0750813 0396059 0694263
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	-
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	-
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0557667 0208773 0631387 0949083 0040630 0030792 0750813 0396059 0490159 0293898 0514247 0754212 0208773 0631387 0949083 0040630 0030792 0750813 0396059 0297573 0040630 0030792 0750813 0396059 0293898 0998010 0359806 0040630 0030792 0580929
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0557667 0208773 0631387 0949083 0040630 0030792 0750813 0396059 0490159 0293898 0514247 0754212 0208773 0631387 0949083 0040630 0030792 0750813 0396059 0297573 0040630 0030792 0750813 0396059 0293898 0998010 0359806 0040630 0030792 0580929
CLASS=UNKNOWN	0417191 0573417 0085828 0344093	-
CLASS=UNKNOWN	0417191 0573417 0085828 0344093	0949083 0573417 0085828 0344093 0784491 0208773 0631387 0949083 0573417 0085828 0344093 0784491 0573417 0085828 0344093 0580069 0172536 0546194 0873441 0784491 0573417 0085828 0344093 0698110 0973088 0438139 0784491 0031957 0631387 0694263 0949083
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	-
CLASS=LOTTERY	0417191 0750813 0396059 0040630 0030792 0079323 0387331	0040630 0030792 0079323 0387331 0208773 0631387 0949083 0750813 0396059 0729226 1081042 0169248 0580069 1041512 0793801 0772486 0169248 0259503 0715635 0220949 0334716 0061182 0300345 0784491 0040630 0030792 0079323 0387331 0750813 0396059 0580929

CLASS=TEST	0208773 0631387 0417191	-
CLASS=UNKNOWN	0208773 0631387 1047250 0696505 0569290 0060852 0410159 0423858 0572951 0456714	-
CLASS=UNKNOWN	0208773 0631387 1047250 0696505 0569290 0060852 0410159 0423858 0572951 0456714	0208773 0631387 1047250 0696505 0569290 0060852 0410159 0423858 0572951 0456714 0291357 0123481 0772486 0721854 0753230 0814520 0656218
CLASS=UNKNOWN	0208773 0631387 1047250 0696505 0569290 0060852 0410159 0423858 0572951 0456714	0572951 0456714 0949083 0696505 0569290 0060852 0410159 0423858 0784491 0208773 0631387 0949083 0750813 0396059 0438139 0396059 0784491 0464472 0631387 0910574 0603905 0784491 0122748
CLASS=UNKNOWN	0208773 0631387 1047250 0696505 0569290 0060852 0410159 0423858 0852895 0456714	-
CLASS=UNKNOWN	0208773 0631387 1047250 0696505 0569290 0060852 0410159 0423858 0852895 0456714	0852895 0456714 0949083 0696505 0569290 0060852 0410159 0423858 0754212 1101399 0631387 0694263
CLASS=UNKNOWN	0208773 0631387 1047250 0696505 0569290 0060852 0410159 0423858 0852895 0456714	0011134 0631387 0910574 0603905 0398638 0750813 0396059 0790345 1078554 0340551 0456714 0949083 0696505 0569290 0060852 0410159 0423858 0784491

CLASS=TEST	0431804 0252978 0291357 0690587	-
CLASS=TEST	0431804 0252978 0291357 0690587	0431804 0252978 0291357 0690587 0006789 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0399721 0718962 0696050 0857574 1046420 0431804 0252978 0291357 0690587 0203951 1055304	-
CLASS=UNKNOWN	0399721 0718962 0696050 0857574 1046420 0431804 0252978 0291357 0690587 0203951 1055304	0610683 1040693 0431804 0252978 0291357 0690587 0291357 0203951 1055304 0754212 1014832 0612638 0397556 0482835 0855657 0578321 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0203951 1055304	-
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0203951 1055304	0259503 0517582 0733318 0061182 0300345 0558972 0517582 0982816 0431804 0252978 0291357 0690587 0335623 0203951 1055304 0291357 0694263 0264984 0519084 0519084 0117972 0610683 0754212 0857574 1045847 0397556 0482835 0855657 0578321 1023598 0161381 0580929
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0203951 1055304	0945985 0610683 0982816 0431804 0252978 0291357 0690587 0335623 0642444 0449931 0259503 0203951 1055304 0406197 1118814 0934701 0612638 0603426 0300345 0784491 0898231 0545525 0522792 0522792
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0203951 1055304	0517582 0609858 0517582 0329263 0517582 0982816 0431804 0252978 0291357 0690587 0335623 0291357 0300930 0312543 0608067 0406197 0203951 1055304 0564321 0603426 0406197 0610683 1118814 0934701 0881057 0449931 0673355 0790345 1078554 0784491 0304643
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	-
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	0982816 0431804 0252978 0291357 0690587 0335623 0642444 0449931 0706184 1111901 1004338 0823321 1055304 0921116 0174335 0733318 1123536 0473344 0064558 0394766 0673355 1112955 0888307 1055086 0142544 0546302 0784491 0733318 0381742 0576480
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	0945985 0610683 0855657 1044672 1064033 0431804 0252978 0291357 0690587 0642444 0449931 0473344 0064558 1055304 0754212 0642444 0449931 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	0431804 0252978 0291357 0690587 0642444 0449931 1107098 0054679 0517582 0609858 0517582 0784491 0550679 1105456 0855657 0878719 0396709 0784491 0550679 1105456 0006789
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	-
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304 0754212 0880931 0444946 0536012 0911248
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	0642444 0449931 0982816 0431804 0252978 0291357 0690587 0335623 0706184 1111901 1004338 0823321 1055304 0888307 1124322 0142544 0546302 0014408 0447685
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	0982816 0431804 0252978 0291357 0690587 0259503 0642444 0449931 1055304 0300345 0335623 0880931 0444946 0449931 0593913 0748782 0246396 0642444 0449931 0888307 1055086 0142544 0546302 0784491 0982816 0431804 0252978 0291357 0690587 0259503 0642444 0449931 0580929
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	0982816 0431804 0252978 0291357 0690587 0335623 0642444 0449931 1004338 0823321 1055304 0374599 0427568 0546302 0608067 0014408
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	0982816 0431804 0252978 0291357 0690587 0335623 0880931 0444946 0449931 0593913 0748782 0246396 0642444 0449931 0888307 1055086 0142544 0546302 0784491 0982816 0431804 0252978 0291357 0690587 0335623 0546194 0858022 0887119 0706184 1111901 0580929
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304 0754212 0449931 0673355 1004338 0823321 1055304 0754212 1041512 0578892 0910574 0603905
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304 0888307 1055086 0142544 0546302	-
CLASS=TEST	0431804 0252978 0291357 0690587	-
CLASS=TEST	0431804 0252978 0291357 0690587	0431804 0252978 0291357 0690587 0006789 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	-
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	0610683 1040693 0431804 0252978 0291357 0690587 0291357 0203951 1055304 0754212 1014832 0612638 0397556 0482835 0855657 0578321 0006789 0754212 0880931 0444946 0061182 0006789
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	0982816 0431804 0252978 0291357 0690587 0335623 0642444 0449931 0706184 1111901 1004338 0823321 1055304 0921116 0174335 0733318 1123536 0473344 0064558 0063742 0784491 1112955 0911248 0512458 0982816 0431804 0252978 0291357 0690587 0335623 0580929
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	-
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	0259503 0517582 0733318 0061182 0300345 0558972 0517582 0982816 0431804 0252978 0291357 0690587 0335623 0203951 1055304 0291357 0694263 0264984 0519084 0519084 0117972 0610683 0754212 0857574 1045847 0397556 0482835 0855657 0578321 1023598 0161381 0580929
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0203951 1055304	-
CLASS=UNKNOWN	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	-
CLASS=UNKNOWN	0374599 0427568 0517582 0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	-
CLASS=UNKNOWN	0374599 0427568 0517582 0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	0982816 0431804 0252978 0291357 0690587 0335623 0642444 0449931 0888307 1055086 0142544 0546302 0706184 1111901 1004338 0823321 1055304 0374599 0427568 0517582 0793729 0784491 0898231 0545525 0522792 0522792
CLASS=UNKNOWN	0374599 0427568 0517582 0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304 0005576 1107098 0054679 1071079 0264984
CLASS=UNKNOWN	0374599 0427568 0517582 0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	-
CLASS=UNKNOWN	0374599 0427568 0517582 0431804 0252978 0291357 0690587 0642444 0449931 0203951 1055304	0431804 0252978 0291357 0690587 0642444 0449931 1004338 0823321 1055304 0706184 1111901 0736121 0252531 0374599 0427568 0517582 0957763 0880931 0444946 0536012 0911248
CLASS=UNKNOWN	0977270 0546302 0291357 0921116 0174335 0141379 0792849 0642444 0449931	-
CLASS=UNKNOWN	0977270 0546302 0291357 0921116 0174335 0141379 0792849 0642444 0449931	0517582 1129496 0212657 0578321 0988596 0921116 0174335 0141379 0642444 0449931 0977270 0546302
CLASS=UNKNOWN	0977270 0546302 0291357 0921116 0174335 0141379 0792849 0642444 0449931	0517582 1129496 0212657 0977270 0546302 0291357 0921116 0174335 0141379 0792849 0291357 0642444 0449931
CLASS=UNKNOWN	0977270 0546302 0291357 0921116 0174335 0141379 0792849 0642444 0449931	0558972 0517582 0977270 0546302 0291357 0921116 0174335 0141379 0792849 0291357 0642444 0449931 0784491 0257843 0293898 0204955 0784491 0898231 0898231 0522792 0522792
CLASS=UNKNOWN	0977270 0546302 0291357 0921116 0174335 0141379 0792849 0642444 0449931 0406197 0141379 1090705 0355664 1126966 0921116 0174335	-
CLASS=UNKNOWN	0977270 0546302 0291357 0921116 0174335 0141379 0792849 0642444 0449931 0406197 0141379 1090705 0355664 1126966 0921116 0174335	0517582 0977270 0546302 0291357 0642444 0449931 0657006 0793729 0141379 1090705 0355664 0921116 0174335 0456714 0406197 1126966 0921116 0174335 0406197 0373263 0373263 0754212 0836971 0729005 1015995 0409707 0406859 0601749 0061741 1000290 0578321 0427030 0580929

CLASS=UNKNOWN	0934701 0934701 0449931 0673355	-
CLASS=UNKNOWN	0934701 0934701 0449931 0673355	0934701 0934701 0449931 0673355 0694263
CLASS=UNKNOWN	0934701 0934701 0449931 0673355	0934701 0934701 0449931 0673355 0694263
CLASS=OTHER	0934701 0934701 0449931 0673355 0694263	-

CLASS=UNKNOWN	1020336 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135	-
CLASS=UNKNOWN	1020336 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135
CLASS=UNKNOWN	1020336 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135	0178742 0762000 0553058 0387202
CLASS=TEST	1020336 0792288 0509847 0762000 0694263 0588522 0456713 0762000	-
CLASS=TEST	1020336 0792288 0509847 0762000 0694263 0588522 0456713 0762000	0456713 0792288 0509847 0762000 0792288 0509847 0762000 0178742 0762000 0553058 0387202 0706184 0557561 0762000 1080915 0509847 0762000 0014376 0747808 0664000 0694263
CLASS=TEST	1020336 0792288 0509847 0762000 0694263 0588522 0456713 0762000	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135
CLASS=TEST	1020336 0792288 0509847 0762000 0694263 0588522 0456713 0762000	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135
CLASS=TEST	1020336 0792288 0509847 0762000 0694263 0588522 0456713 0762000	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135
CLASS=UNKNOWN	1020336 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135	-
CLASS=UNKNOWN	1020336 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135
CLASS=UNKNOWN	1020336 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135	-
CLASS=UNKNOWN	1020336 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135	1020336 0557561 0911248 0546639 0792288 0509847 0762000 0694263 0588522 0456713 0762000 0350903 0999132 0664000 0694263 0784491 0557561 0318374 1105456 0780918 0458228 0959886 0031957 0054135

CLASS=TEST	0168673 0028912 1014832 0061517 0748782 0246396 0706184 1111901	-

CLASS=GAME	0348730 0685033 0886711 0267839 0534160	-
CLASS=GAME	0348730 0685033 0886711 0267839 0534160	-

CLASS=UNKNOWN	1004338 0399721 0610559 0138873 0727209 0995962	-
CLASS=UNKNOWN	1004338 0399721 0610559 0138873 0727209 0995962	-
CLASS=UNKNOWN	1004338 0399721 0610559 0138873 0727209 0995962	1004338 0399721 0610559 0138873 0727209 0995962 0881057 1004338 0399721 0610559 0138873 0863141 0077243 0406197 1004338 0399721 0610559 0138873 0928217 0649767
CLASS=UNKNOWN	1004338	-
CLASS=TEST	1004338 0399721 0610559 0138873	-
CLASS=UNKNOWN	1004338 0399721 0610559 0138873 0727209 0995962	-
CLASS=UNKNOWN	1004338 0399721 0610559 0138873 0727209 0995962	1004338 0399721 0610559 0138873 0727209 0995962 0881057 1004338 0399721 0610559 0138873 0863141 0077243 0406197 1004338 0399721 0610559 0138873 0928217 0649767

CLASS=UNKNOWN	0950821 0097217 0539793 0921116 0654765	-
CLASS=UNKNOWN	0950821 0097217 0539793 0804322 0161381	-
CLASS=UNKNOWN	0950821 0097217 0539793 0804322 0161381	0553058 0546302 0748782 0546639 0331053 0647255 0509847 0125012 0763666
CLASS=UNKNOWN	0950821 0097217 0539793 0921116 0654765	-
CLASS=TRAVEL	0950821 0097217 0539793 0921116 0654765 0792288 0509847 0033554 0115430 0948266	-
CLASS=UNKNOWN	0950821 0097217 0539793 0491936 0921116 0654765 0792288 0509847	-
CLASS=UNKNOWN	0950821 0097217 0539793 0491936 0921116 0654765 0039339 0026849	-
CLASS=UNKNOWN	0950821 0097217 0539793 0491936 0921116 0654765 0039339 0026849	0950821 0097217 0491936 0129267 0539793 0921116 0654765 0291357 0762000 0130933 0645130 0546194 0039339 0026849 0612638 0603426 0754212 0880931 0444946 0536012 0911248

CLASS=TRAVEL	0792288 0509847 0762000	-
CLASS=TRAVEL	0792288 0509847 0762000	-

CLASS=TEST	0584421 0374599 1108513 0694263	-

CLASS=TEST	0584421 0374599 1108513 0694263	-

CLASS=TEST	0558972 0388397 0446894 0292003 0717416 0748782 0246396 0888307 1055086 0142544 0546302	-
CLASS=TEST	0558972 0388397 0446894 0292003 0717416 0748782 0246396 0888307 1055086 0142544 0546302	0104869 0246396
CLASS=TEST	0558972 0388397 0446894 0292003 0717416 0748782 0246396 0888307 1055086 0142544 0546302	0793801 0376950 0763666

CLASS=GAME | CLASS=VIDEO	1054206 1044672	-

CLASS=TEST	0441517 0161381 0855657 0578321 0761203 0329263 0455351 0444248 1074353	-
CLASS=UNKNOWN	0161381 0855657 0455351 0444248 1074353	-
CLASS=UNKNOWN	0161381 0855657 0455351 0444248 1074353	0460925 0355664 0818951 0539793 0161381 0855657 0455351 0444248 1074353 0291357 0438139 0775648 0346881 0406197 0546302 0388397 0295063 0291357 0790109 0749507 1039031 0573173 0804522 0706287 0437326 0922577 0555972 0291357 0972710

CLASS=TEST	0302032 0781505 0158475	-
CLASS=TEST	0302032 0781505 0158475	0302032 0781505 0158475 0006789 0754212 0880931 0444946 0061182 0006789

CLASS=OTHER	1092846 1098769 0542872 0530731 0348611 0295499	-
CLASS=OTHER	1092846 1098769 0542872 0530731 0348611 0295499	0335034 0698342 0542872 0530731 0348611 0295499 0754212 0880931 0444946 0536012 0911248
CLASS=OTHER	1092846 1098769 0542872 0530731 0348611 0295499	0335034 0698342 0542872 0530731 0348611 0295499 0784491 0088872 0530731 0348611 0295499 0777373 1112246 1049502 0293898 0754212 0485846 0892723 0754212 0399721 1015995 0754212 0737465 1076030 0694263
CLASS=OTHER	1092846 1098769 0542872 0530731 0348611 0295499	0331796 1021914 0104869 0248881
CLASS=OTHER	1092846 1098769 0542872 0530731 0348611 0295499	0335034 0698342 0542872 0530731 0348611 0295499 0977270 0525837
CLASS=OTHER	1092846 1098769 0542872 0530731 0348611 0295499	0331796 0334375 0127207
CLASS=OTHER	1092846 1098769 0542872 0530731 0348611 0295499	0331796 1021914 0104869 0109589

CLASS=VIDEO	0025744 0767280	-
CLASS=VIDEO	0025744 0767280	0104869 0246396 0772486
CLASS=VIDEO	0025744 0767280	-
CLASS=VIDEO	0025744 0767280	-
CLASS=TEST	0871143 0479741 0067636 0329263	-
CLASS=UNKNOWN	0977270 0464472 0451188	-
